country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,sd_score,standarized_sd_score
Canada,Ontario,Toronto,2020-09-14,-26.0,-7.0,57.0,-53.0,-48.0,15.0,92.0,47.44976816074188
Canada,Ontario,Toronto,2020-09-15,-25.0,-6.0,63.0,-52.0,-48.0,15.0,83.0,46.05873261205564
Canada,Ontario,Toronto,2020-09-16,-26.0,-10.0,74.0,-51.0,-49.0,15.0,77.0,45.13137557959814
Canada,Ontario,Toronto,2020-09-17,-27.0,-5.0,60.0,-51.0,-48.0,15.0,86.0,46.52241112828439
Canada,Ontario,Toronto,2020-09-18,-28.0,-9.0,46.0,-49.0,-47.0,14.0,101.0,48.84080370942813
Canada,Ontario,Toronto,2020-09-19,-24.0,-7.0,92.0,-33.0,-7.0,4.0,-17.0,30.602782071097373
Canada,Ontario,Toronto,2020-09-20,-23.0,-9.0,99.0,-34.0,-9.0,3.0,-21.0,29.984544049459043
Canada,Ontario,Toronto,2020-09-21,-29.0,-9.0,55.0,-53.0,-49.0,15.0,100.0,48.68624420401855
Canada,Ontario,Toronto,2020-09-22,-29.0,-7.0,59.0,-52.0,-49.0,15.0,93.0,47.60432766615147
Canada,Ontario,Toronto,2020-09-23,-29.0,-9.0,68.0,-52.0,-48.0,15.0,85.0,46.36785162287481
Canada,Ontario,Toronto,2020-09-24,-30.0,-6.0,37.0,-52.0,-47.0,16.0,114.0,50.8500772797527
Canada,Ontario,Toronto,2020-09-25,-30.0,-7.0,61.0,-49.0,-46.0,14.0,85.0,46.36785162287481
Canada,Ontario,Toronto,2020-09-26,-25.0,-6.0,115.0,-32.0,-4.0,3.0,-45.0,26.275115919629055
Canada,Ontario,Toronto,2020-09-27,-25.0,-8.0,108.0,-34.0,-7.0,2.0,-32.0,28.284389489953632
Canada,Ontario,Toronto,2020-09-28,-32.0,-8.0,50.0,-54.0,-48.0,15.0,107.0,49.76816074188562
Canada,Ontario,Toronto,2020-09-29,-31.0,-6.0,33.0,-53.0,-48.0,15.0,120.0,51.777434312210204
Canada,Ontario,Toronto,2020-09-30,-32.0,-9.0,0.0,-54.0,-48.0,17.0,160.0,57.95981452859351
Canada,Ontario,Toronto,2020-10-01,-29.0,-1.0,32.0,-53.0,-45.0,16.0,112.0,50.540958268933544
Canada,Ontario,Toronto,2020-10-02,-33.0,-8.0,14.0,-51.0,-45.0,16.0,139.0,54.71406491499228
Canada,Ontario,Toronto,2020-10-03,-28.0,-7.0,66.0,-36.0,-7.0,6.0,18.0,36.01236476043277
Canada,Ontario,Toronto,2020-10-04,-33.0,-12.0,-12.0,-43.0,-14.0,6.0,120.0,51.777434312210204
Canada,Ontario,Toronto,2020-10-05,-32.0,-5.0,36.0,-54.0,-47.0,16.0,118.0,51.46831530139103
Canada,Ontario,Toronto,2020-10-06,-33.0,-6.0,39.0,-53.0,-47.0,15.0,115.0,51.00463678516228
Canada,Ontario,Toronto,2020-10-07,-34.0,-9.0,12.0,-55.0,-47.0,17.0,150.0,56.414219474497685
Canada,Ontario,Toronto,2020-10-08,-33.0,-3.0,14.0,-53.0,-46.0,17.0,138.0,54.559505409582684
Canada,Ontario,Toronto,2020-10-09,-31.0,1.0,40.0,-50.0,-45.0,15.0,100.0,48.68624420401855
Canada,Ontario,Toronto,2020-10-10,-35.0,-4.0,68.0,-39.0,-9.0,5.0,24.0,36.93972179289026
Canada,Ontario,Toronto,2020-10-11,-34.0,-5.0,48.0,-40.0,-12.0,3.0,46.0,40.34003091190108
Canada,Ontario,Toronto,2020-10-12,-66.0,-54.0,52.0,-75.0,-82.0,24.0,249.0,71.71561051004637
Canada,Ontario,Toronto,2020-10-13,-36.0,-2.0,51.0,-53.0,-49.0,16.0,105.0,49.45904173106646
Canada,Ontario,Toronto,2020-10-14,-36.0,-8.0,36.0,-54.0,-47.0,17.0,126.0,52.7047913446677
Canada,Ontario,Toronto,2020-10-15,-41.0,-13.0,-30.0,-56.0,-48.0,20.0,208.0,65.37867078825347
Canada,Ontario,Toronto,2020-10-16,-36.0,-5.0,32.0,-51.0,-45.0,17.0,122.0,52.086553323029364
Canada,Ontario,Toronto,2020-10-17,-31.0,-5.0,91.0,-37.0,-8.0,6.0,-4.0,32.61205564142195
Canada,Ontario,Toronto,2020-10-18,-35.0,-12.0,39.0,-42.0,-15.0,7.0,72.0,44.35857805255023
Canada,Ontario,Toronto,2020-10-19,-40.0,-13.0,-18.0,-57.0,-49.0,18.0,195.0,63.3693972179289
Canada,Ontario,Toronto,2020-10-20,-36.0,-7.0,25.0,-54.0,-48.0,17.0,137.0,54.404945904173104
Canada,Ontario,Toronto,2020-10-21,-38.0,-12.0,12.0,-55.0,-48.0,19.0,160.0,57.95981452859351
Canada,Ontario,Toronto,2020-10-22,-38.0,-7.0,5.0,-54.0,-46.0,19.0,159.0,57.80525502318392
Canada,Ontario,Toronto,2020-10-23,-35.0,-8.0,69.0,-50.0,-45.0,16.0,85.0,46.36785162287481
Canada,Ontario,Toronto,2020-10-24,-33.0,-5.0,49.0,-38.0,-9.0,7.0,43.0,39.876352395672335
Canada,Ontario,Toronto,2020-10-25,-34.0,-11.0,30.0,-41.0,-15.0,6.0,77.0,45.13137557959814
Canada,Ontario,Toronto,2020-10-26,-39.0,-11.0,0.0,-56.0,-48.0,17.0,171.0,59.65996908809892
Canada,Ontario,Toronto,2020-10-27,-41.0,-14.0,-18.0,-56.0,-48.0,18.0,195.0,63.3693972179289
Canada,Ontario,Toronto,2020-10-28,-34.0,-6.0,25.0,-54.0,-46.0,17.0,132.0,53.63214837712519
Canada,Ontario,Toronto,2020-10-29,-37.0,-7.0,-8.0,-55.0,-46.0,18.0,171.0,59.65996908809892
Canada,Ontario,Toronto,2020-10-30,-37.0,-6.0,-10.0,-53.0,-45.0,17.0,168.0,59.19629057187017
Canada,Ontario,Toronto,2020-10-31,-31.0,-2.0,47.0,-36.0,-8.0,6.0,36.0,38.794435857805254
Canada,Ontario,Toronto,2020-11-01,-38.0,-12.0,-23.0,-45.0,-17.0,7.0,142.0,55.17774343122102
Canada,Ontario,Toronto,2020-11-02,-39.0,-13.0,-23.0,-57.0,-48.0,18.0,198.0,63.83307573415765
Canada,Ontario,Toronto,2020-11-03,-39.0,-10.0,-8.0,-55.0,-47.0,17.0,176.0,60.432766615146825
Canada,Ontario,Toronto,2020-11-04,-36.0,-11.0,34.0,-54.0,-47.0,18.0,132.0,53.63214837712519
Canada,Ontario,Toronto,2020-11-05,-36.0,-8.0,25.0,-54.0,-45.0,18.0,136.0,54.25038639876353
Canada,Ontario,Toronto,2020-11-06,-35.0,-8.0,46.0,-51.0,-44.0,17.0,109.0,50.0772797527048
Canada,Ontario,Toronto,2020-11-07,-29.0,-6.0,112.0,-33.0,-7.0,6.0,-31.0,28.438948995363216
Canada,Ontario,Toronto,2020-11-08,-28.0,-8.0,115.0,-36.0,-11.0,4.0,-28.0,28.90262751159196
Canada,Ontario,Toronto,2020-11-09,-36.0,-10.0,45.0,-55.0,-47.0,17.0,120.0,51.777434312210204
Canada,Ontario,Toronto,2020-11-10,-34.0,-7.0,63.0,-53.0,-46.0,16.0,93.0,47.60432766615147
Canada,Ontario,Toronto,2020-11-11,-35.0,-9.0,25.0,-56.0,-48.0,18.0,141.0,55.02318392581144
Canada,Ontario,Toronto,2020-11-12,-37.0,-6.0,11.0,-55.0,-45.0,18.0,150.0,56.414219474497685
Canada,Ontario,Toronto,2020-11-13,-38.0,-8.0,-4.0,-53.0,-45.0,18.0,166.0,58.887171561051
Canada,Ontario,Toronto,2020-11-14,-33.0,-5.0,43.0,-41.0,-10.0,8.0,54.0,41.57650695517774
Canada,Ontario,Toronto,2020-11-15,-44.0,-22.0,-40.0,-51.0,-19.0,9.0,185.0,61.82380216383307
Canada,Ontario,Toronto,2020-11-16,-40.0,-14.0,-23.0,-59.0,-48.0,18.0,202.0,64.45131375579598
Canada,Ontario,Toronto,2020-11-17,-41.0,-13.0,-22.0,-58.0,-48.0,18.0,200.0,64.14219474497682
Canada,Ontario,Toronto,2020-11-18,-41.0,-15.0,-23.0,-59.0,-48.0,19.0,205.0,64.91499227202473
Canada,Ontario,Toronto,2020-11-19,-37.0,-8.0,3.0,-57.0,-46.0,19.0,164.0,58.57805255023184
Canada,Ontario,Toronto,2020-11-20,-34.0,-5.0,33.0,-54.0,-47.0,18.0,125.0,52.55023183925811
Canada,Ontario,Toronto,2020-11-21,-30.0,-2.0,11.0,-41.0,-8.0,8.0,78.0,45.28593508500773
Canada,Ontario,Toronto,2020-11-22,-42.0,-23.0,-34.0,-49.0,-17.0,9.0,174.0,60.123647604327665
Canada,Ontario,Toronto,2020-11-23,-51.0,-21.0,-28.0,-62.0,-50.0,20.0,232.0,69.08809891808346
Canada,Ontario,Toronto,2020-11-24,-49.0,-18.0,-25.0,-62.0,-50.0,20.0,224.0,67.85162287480681
Canada,Ontario,Toronto,2020-11-25,-49.0,-21.0,-30.0,-62.0,-49.0,21.0,232.0,69.08809891808346
Canada,Ontario,Toronto,2020-11-26,-44.0,-10.0,-9.0,-60.0,-48.0,20.0,191.0,62.75115919629057
Canada,Ontario,Toronto,2020-11-27,-45.0,-14.0,-8.0,-59.0,-47.0,20.0,193.0,63.06027820710973
Canada,Ontario,Toronto,2020-11-28,-43.0,-11.0,34.0,-49.0,-14.0,10.0,93.0,47.60432766615147
Canada,Ontario,Toronto,2020-11-29,-43.0,-15.0,42.0,-50.0,-19.0,8.0,93.0,47.60432766615147
Canada,Ontario,Toronto,2020-11-30,-48.0,-24.0,-49.0,-63.0,-50.0,20.0,254.0,72.48840803709427
Canada,Ontario,Toronto,2020-12-01,-51.0,-20.0,-28.0,-61.0,-51.0,21.0,232.0,69.08809891808346
Canada,Ontario,Toronto,2020-12-02,-46.0,-13.0,-16.0,-60.0,-49.0,20.0,204.0,64.76043276661515
Canada,Ontario,Toronto,2020-12-03,-45.0,-10.0,-13.0,-59.0,-48.0,20.0,195.0,63.3693972179289
Canada,Ontario,Toronto,2020-12-04,-49.0,-18.0,-30.0,-60.0,-48.0,21.0,226.0,68.16074188562597
Canada,Ontario,Toronto,2020-12-05,-45.0,-10.0,4.0,-49.0,-15.0,10.0,125.0,52.55023183925811
Canada,Ontario,Toronto,2020-12-06,-47.0,-16.0,9.0,-52.0,-21.0,8.0,135.0,54.09582689335394
Canada,Ontario,Toronto,2020-12-07,-48.0,-17.0,-23.0,-62.0,-49.0,19.0,218.0,66.9242658423493
Canada,Ontario,Toronto,2020-12-08,-47.0,-15.0,-14.0,-61.0,-49.0,19.0,205.0,64.91499227202473
Canada,Ontario,Toronto,2020-12-09,-50.0,-21.0,-29.0,-62.0,-50.0,21.0,233.0,69.24265842349304
Canada,Ontario,Toronto,2020-12-10,-46.0,-10.0,-13.0,-60.0,-48.0,20.0,197.0,63.67851622874807
Canada,Ontario,Toronto,2020-12-11,-45.0,-11.0,4.0,-58.0,-47.0,20.0,177.0,60.58732612055642
Canada,Ontario,Toronto,2020-12-12,-50.0,-18.0,-33.0,-55.0,-18.0,12.0,186.0,61.97836166924265
Canada,Ontario,Toronto,2020-12-13,-46.0,-14.0,2.0,-52.0,-20.0,8.0,138.0,54.559505409582684
Canada,Ontario,Toronto,2020-12-14,-47.0,-14.0,-23.0,-62.0,-50.0,19.0,215.0,66.46058732612056
Canada,Ontario,Toronto,2020-12-15,-46.0,-12.0,-22.0,-61.0,-50.0,19.0,210.0,65.68778979907263
Canada,Ontario,Toronto,2020-12-16,-49.0,-20.0,-42.0,-64.0,-50.0,21.0,246.0,71.25193199381762
Canada,Ontario,Toronto,2020-12-17,-45.0,-8.0,-21.0,-60.0,-49.0,21.0,204.0,64.76043276661515
Canada,Ontario,Toronto,2020-12-18,-45.0,-10.0,-12.0,-59.0,-48.0,20.0,194.0,63.214837712519326
Canada,Ontario,Toronto,2020-12-19,-46.0,-10.0,-6.0,-51.0,-16.0,11.0,140.0,54.86862442040186
Canada,Ontario,Toronto,2020-12-20,-45.0,-14.0,-5.0,-52.0,-20.0,9.0,145.0,55.641421947449764
Canada,Ontario,Toronto,2020-12-21,-39.0,-1.0,-4.0,-62.0,-54.0,19.0,179.0,60.89644513137558
Canada,Ontario,Toronto,2020-12-22,-37.0,7.0,-6.0,-61.0,-55.0,18.0,170.0,59.50540958268934
Canada,Ontario,Toronto,2020-12-23,-32.0,19.0,1.0,-60.0,-55.0,18.0,145.0,55.641421947449764
Canada,Ontario,Toronto,2020-12-24,-40.0,16.0,-30.0,-67.0,-67.0,23.0,211.0,65.84234930448223
Canada,Ontario,Toronto,2020-12-25,-84.0,-74.0,-2.0,-84.0,-86.0,32.0,362.0,89.18083462132921
Canada,Ontario,Toronto,2020-12-26,-68.0,-44.0,-1.0,-67.0,-43.0,15.0,238.0,70.01545595054097
Canada,Ontario,Toronto,2020-12-27,-56.0,-29.0,12.0,-60.0,-27.0,10.0,170.0,59.50540958268934
Canada,Ontario,Toronto,2020-12-28,-52.0,-16.0,-15.0,-75.0,-74.0,27.0,259.0,73.2612055641422
Canada,Ontario,Toronto,2020-12-29,-47.0,-8.0,5.0,-68.0,-64.0,23.0,205.0,64.91499227202473
Canada,Ontario,Toronto,2020-12-30,-47.0,-6.0,-33.0,-69.0,-64.0,25.0,244.0,70.94281298299846
Canada,Ontario,Toronto,2020-12-31,-41.0,11.0,5.0,-68.0,-67.0,25.0,185.0,61.82380216383307
Canada,Ontario,Waterloo,2020-02-15,3.0,2.0,-47.0,11.0,0.0,-1.0,30.0,37.86707882534776
Canada,Ontario,Waterloo,2020-02-16,13.0,15.0,-27.0,0.0,-6.0,-3.0,2.0,33.53941267387944
Canada,Ontario,Waterloo,2020-02-17,-32.0,-61.0,-5.0,-48.0,-78.0,19.0,243.0,70.78825347758887
Canada,Ontario,Waterloo,2020-02-18,-2.0,18.0,-53.0,4.0,1.0,0.0,32.0,38.17619783616693
Canada,Ontario,Waterloo,2020-02-19,-1.0,4.0,-50.0,0.0,1.0,0.0,46.0,40.34003091190108
Canada,Ontario,Waterloo,2020-02-20,0.0,2.0,-54.0,-1.0,3.0,0.0,50.0,40.95826893353941
Canada,Ontario,Waterloo,2020-02-21,1.0,-5.0,-50.0,3.0,-5.0,1.0,57.0,42.040185471406495
Canada,Ontario,Waterloo,2020-02-22,9.0,6.0,-29.0,21.0,9.0,-1.0,-17.0,30.602782071097373
Canada,Ontario,Waterloo,2020-02-23,13.0,7.0,-6.0,8.0,7.0,-2.0,-31.0,28.438948995363216
Canada,Ontario,Waterloo,2020-02-24,3.0,1.0,-44.0,-1.0,2.0,0.0,39.0,39.258114374034
Canada,Ontario,Waterloo,2020-02-25,1.0,6.0,-46.0,5.0,6.0,-1.0,27.0,37.403400309119014
Canada,Ontario,Waterloo,2020-02-26,-8.0,-5.0,-50.0,-1.0,1.0,2.0,65.0,43.27666151468315
Canada,Ontario,Waterloo,2020-02-27,-11.0,-13.0,-61.0,-7.0,1.0,3.0,94.0,47.75888717156105
Canada,Ontario,Waterloo,2020-02-28,-5.0,-9.0,-60.0,-2.0,0.0,3.0,79.0,45.440494590417316
Canada,Ontario,Waterloo,2020-02-29,10.0,7.0,-48.0,17.0,9.0,-1.0,4.0,33.84853168469861
Canada,Ontario,Waterloo,2020-03-01,11.0,10.0,-29.0,0.0,6.0,-1.0,1.0,33.38485316846986
Canada,Ontario,Waterloo,2020-03-02,5.0,5.0,-54.0,-9.0,0.0,1.0,54.0,41.57650695517774
Canada,Ontario,Waterloo,2020-03-03,3.0,3.0,-49.0,-2.0,4.0,0.0,41.0,39.56723338485317
Canada,Ontario,Waterloo,2020-03-04,6.0,3.0,-42.0,-1.0,1.0,0.0,33.0,38.33075734157651
Canada,Ontario,Waterloo,2020-03-05,7.0,7.0,-34.0,-1.0,1.0,1.0,21.0,36.476043276661514
Canada,Ontario,Waterloo,2020-03-06,-3.0,-11.0,-53.0,-1.0,2.0,2.0,68.0,43.7403400309119
Canada,Ontario,Waterloo,2020-03-07,12.0,8.0,-30.0,19.0,10.0,-1.0,-20.0,30.139103554868623
Canada,Ontario,Waterloo,2020-03-08,13.0,8.0,6.0,2.0,6.0,-1.0,-36.0,27.666151468315302
Canada,Ontario,Waterloo,2020-03-09,6.0,2.0,-26.0,-1.0,2.0,0.0,17.0,35.85780525502319
Canada,Ontario,Waterloo,2020-03-10,2.0,3.0,-49.0,0.0,5.0,0.0,39.0,39.258114374034
Canada,Ontario,Waterloo,2020-03-11,5.0,6.0,-41.0,3.0,3.0,0.0,24.0,36.93972179289026
Canada,Ontario,Waterloo,2020-03-12,8.0,33.0,-45.0,-3.0,3.0,1.0,5.0,34.003091190108194
Canada,Ontario,Waterloo,2020-03-13,3.0,40.0,-56.0,-3.0,0.0,2.0,18.0,36.01236476043277
Canada,Ontario,Waterloo,2020-03-14,-7.0,18.0,-54.0,-6.0,3.0,3.0,49.0,40.80370942812983
Canada,Ontario,Waterloo,2020-03-15,-7.0,9.0,-2.0,-17.0,-3.0,3.0,23.0,36.78516228748068
Canada,Ontario,Waterloo,2020-03-16,-11.0,27.0,-38.0,-36.0,-29.0,11.0,98.0,48.37712519319938
Canada,Ontario,Waterloo,2020-03-17,-30.0,13.0,-45.0,-39.0,-36.0,14.0,151.0,56.568778979907265
Canada,Ontario,Waterloo,2020-03-18,-36.0,-1.0,-40.0,-44.0,-42.0,17.0,180.0,61.051004636785166
Canada,Ontario,Waterloo,2020-03-19,-40.0,-2.0,-36.0,-50.0,-45.0,19.0,192.0,62.90571870170015
Canada,Ontario,Waterloo,2020-03-20,-46.0,-15.0,-65.0,-50.0,-48.0,22.0,246.0,71.25193199381762
Canada,Ontario,Waterloo,2020-03-21,-49.0,-23.0,-23.0,-38.0,-33.0,13.0,179.0,60.89644513137558
Canada,Ontario,Waterloo,2020-03-22,-51.0,-27.0,-23.0,-50.0,-36.0,10.0,197.0,63.67851622874807
Canada,Ontario,Waterloo,2020-03-23,-47.0,-14.0,-70.0,-61.0,-55.0,23.0,270.0,74.96136012364761
Canada,Ontario,Waterloo,2020-03-24,-49.0,-15.0,-45.0,-56.0,-56.0,23.0,244.0,70.94281298299846
Canada,Ontario,Waterloo,2020-03-25,-55.0,-25.0,-27.0,-58.0,-61.0,25.0,251.0,72.02472952086553
Canada,Ontario,Waterloo,2020-03-26,-57.0,-26.0,-51.0,-61.0,-61.0,27.0,283.0,76.97063369397218
Canada,Ontario,Waterloo,2020-03-27,-54.0,-25.0,-30.0,-56.0,-60.0,26.0,251.0,72.02472952086553
Canada,Ontario,Waterloo,2020-03-28,-60.0,-37.0,-64.0,-55.0,-45.0,16.0,277.0,76.04327666151468
Canada,Ontario,Waterloo,2020-03-29,-58.0,-36.0,-40.0,-57.0,-44.0,12.0,247.0,71.4064914992272
Canada,Ontario,Waterloo,2020-03-30,-55.0,-28.0,-59.0,-64.0,-63.0,26.0,295.0,78.82534775888718
Canada,Ontario,Waterloo,2020-03-31,-53.0,-21.0,-60.0,-57.0,-62.0,25.0,278.0,76.19783616692428
Canada,Ontario,Waterloo,2020-04-01,-51.0,-20.0,-25.0,-55.0,-63.0,25.0,239.0,70.17001545595053
Canada,Ontario,Waterloo,2020-04-02,-51.0,-23.0,-34.0,-55.0,-62.0,26.0,251.0,72.02472952086553
Canada,Ontario,Waterloo,2020-04-03,-53.0,-25.0,-45.0,-52.0,-61.0,27.0,263.0,73.87944358578052
Canada,Ontario,Waterloo,2020-04-04,-56.0,-35.0,-37.0,-41.0,-44.0,16.0,229.0,68.6244204018547
Canada,Ontario,Waterloo,2020-04-05,-60.0,-37.0,-29.0,-53.0,-47.0,13.0,239.0,70.17001545595053
Canada,Ontario,Waterloo,2020-04-06,-55.0,-26.0,-39.0,-58.0,-63.0,25.0,266.0,74.34312210200927
Canada,Ontario,Waterloo,2020-04-07,-56.0,-21.0,-57.0,-55.0,-63.0,26.0,278.0,76.19783616692428
Canada,Ontario,Waterloo,2020-04-08,-52.0,-14.0,-31.0,-50.0,-63.0,26.0,236.0,69.7063369397218
Canada,Ontario,Waterloo,2020-04-09,-43.0,6.0,-59.0,-48.0,-64.0,26.0,234.0,69.39721792890263
Canada,Ontario,Waterloo,2020-04-10,-83.0,-78.0,-65.0,-76.0,-87.0,38.0,427.0,99.22720247295209
Canada,Ontario,Waterloo,2020-04-11,-53.0,-21.0,-49.0,-31.0,-46.0,16.0,216.0,66.61514683153014
Canada,Ontario,Waterloo,2020-04-12,-81.0,-79.0,-33.0,-61.0,-54.0,14.0,322.0,82.9984544049459
Canada,Ontario,Waterloo,2020-04-13,-56.0,-26.0,-73.0,-62.0,-68.0,28.0,313.0,81.60741885625966
Canada,Ontario,Waterloo,2020-04-14,-53.0,-17.0,-60.0,-54.0,-62.0,26.0,272.0,75.27047913446677
Canada,Ontario,Waterloo,2020-04-15,-54.0,-21.0,-60.0,-54.0,-63.0,27.0,279.0,76.35239567233386
Canada,Ontario,Waterloo,2020-04-16,-55.0,-24.0,-61.0,-54.0,-62.0,27.0,283.0,76.97063369397218
Canada,Ontario,Waterloo,2020-04-17,-57.0,-28.0,-64.0,-49.0,-62.0,28.0,288.0,77.74343122102009
Canada,Ontario,Waterloo,2020-04-18,-58.0,-34.0,-49.0,-33.0,-39.0,16.0,229.0,68.6244204018547
Canada,Ontario,Waterloo,2020-04-19,-60.0,-40.0,-52.0,-48.0,-44.0,13.0,257.0,72.95208655332303
Canada,Ontario,Waterloo,2020-04-20,-52.0,-24.0,-36.0,-51.0,-62.0,25.0,250.0,71.87017001545595
Canada,Ontario,Waterloo,2020-04-21,-56.0,-26.0,-69.0,-55.0,-61.0,26.0,293.0,78.516228748068
Canada,Ontario,Waterloo,2020-04-22,-54.0,-22.0,-51.0,-51.0,-62.0,26.0,266.0,74.34312210200927
Canada,Ontario,Waterloo,2020-04-23,-54.0,-23.0,-61.0,-54.0,-61.0,27.0,280.0,76.50695517774344
Canada,Ontario,Waterloo,2020-04-24,-55.0,-26.0,-46.0,-46.0,-60.0,26.0,259.0,73.2612055641422
Canada,Ontario,Waterloo,2020-04-25,-55.0,-32.0,-20.0,-28.0,-38.0,14.0,187.0,62.132921174652246
Canada,Ontario,Waterloo,2020-04-26,-57.0,-33.0,-48.0,-47.0,-42.0,12.0,239.0,70.17001545595053
Canada,Ontario,Waterloo,2020-04-27,-49.0,-20.0,-21.0,-45.0,-61.0,23.0,219.0,67.07882534775888
Canada,Ontario,Waterloo,2020-04-28,-49.0,-17.0,-36.0,-43.0,-61.0,24.0,230.0,68.77897990726429
Canada,Ontario,Waterloo,2020-04-29,-50.0,-18.0,-58.0,-47.0,-62.0,25.0,260.0,73.41576506955178
Canada,Ontario,Waterloo,2020-04-30,-50.0,-15.0,-56.0,-51.0,-61.0,26.0,259.0,73.2612055641422
Canada,Ontario,Waterloo,2020-05-01,-49.0,-18.0,-30.0,-40.0,-59.0,24.0,220.0,67.23338485316846
Canada,Ontario,Waterloo,2020-05-02,-55.0,-30.0,-39.0,-33.0,-37.0,14.0,208.0,65.37867078825347
Canada,Ontario,Waterloo,2020-05-03,-48.0,-25.0,19.0,-32.0,-34.0,9.0,129.0,53.16846986089645
Canada,Ontario,Waterloo,2020-05-04,-49.0,-18.0,-43.0,-50.0,-60.0,24.0,244.0,70.94281298299846
Canada,Ontario,Waterloo,2020-05-05,-48.0,-11.0,-31.0,-43.0,-58.0,23.0,214.0,66.30602782071098
Canada,Ontario,Waterloo,2020-05-06,-46.0,-12.0,-17.0,-42.0,-59.0,23.0,199.0,63.98763523956723
Canada,Ontario,Waterloo,2020-05-07,-47.0,-12.0,-34.0,-49.0,-58.0,24.0,224.0,67.85162287480681
Canada,Ontario,Waterloo,2020-05-08,-49.0,-16.0,-55.0,-48.0,-57.0,25.0,250.0,71.87017001545595
Canada,Ontario,Waterloo,2020-05-09,-50.0,-21.0,-66.0,-40.0,-35.0,15.0,227.0,68.31530139103555
Canada,Ontario,Waterloo,2020-05-10,-41.0,-15.0,-32.0,-38.0,-31.0,9.0,166.0,58.887171561051
Canada,Ontario,Waterloo,2020-05-11,-49.0,-22.0,-59.0,-57.0,-58.0,24.0,269.0,74.80680061823803
Canada,Ontario,Waterloo,2020-05-12,-45.0,-12.0,-36.0,-46.0,-55.0,22.0,216.0,66.61514683153014
Canada,Ontario,Waterloo,2020-05-13,-41.0,-10.0,-5.0,-41.0,-56.0,22.0,175.0,60.278207109737245
Canada,Ontario,Waterloo,2020-05-14,-45.0,-15.0,-54.0,-50.0,-56.0,24.0,244.0,70.94281298299846
Canada,Ontario,Waterloo,2020-05-15,-43.0,-13.0,-41.0,-44.0,-55.0,23.0,219.0,67.07882534775888
Canada,Ontario,Waterloo,2020-05-16,-43.0,-22.0,11.0,-21.0,-29.0,10.0,114.0,50.8500772797527
Canada,Ontario,Waterloo,2020-05-17,-41.0,-14.0,-35.0,-41.0,-34.0,10.0,175.0,60.278207109737245
Canada,Ontario,Waterloo,2020-05-18,-75.0,-69.0,-67.0,-76.0,-86.0,33.0,406.0,95.98145285935085
Canada,Ontario,Waterloo,2020-05-19,-35.0,2.0,-23.0,-40.0,-53.0,20.0,169.0,59.35085007727975
Canada,Ontario,Waterloo,2020-05-20,-32.0,1.0,17.0,-33.0,-53.0,20.0,120.0,51.777434312210204
Canada,Ontario,Waterloo,2020-05-21,-33.0,-3.0,17.0,-33.0,-52.0,20.0,124.0,52.39567233384853
Canada,Ontario,Waterloo,2020-05-22,-37.0,-11.0,-7.0,-34.0,-50.0,20.0,159.0,57.80525502318392
Canada,Ontario,Waterloo,2020-05-23,-38.0,-18.0,19.0,-13.0,-21.0,9.0,80.0,45.595054095826896
Canada,Ontario,Waterloo,2020-05-24,-33.0,-15.0,32.0,-26.0,-23.0,6.0,71.0,44.20401854714065
Canada,Ontario,Waterloo,2020-05-25,-31.0,-8.0,-6.0,-41.0,-53.0,19.0,158.0,57.650695517774345
Canada,Ontario,Waterloo,2020-05-26,-33.0,-5.0,-6.0,-37.0,-50.0,18.0,149.0,56.25965996908809
Canada,Ontario,Waterloo,2020-05-27,-31.0,-5.0,6.0,-35.0,-51.0,19.0,135.0,54.09582689335394
Canada,Ontario,Waterloo,2020-05-28,-35.0,-10.0,-34.0,-40.0,-50.0,21.0,190.0,62.59659969088099
Canada,Ontario,Waterloo,2020-05-29,-36.0,-13.0,-31.0,-35.0,-48.0,20.0,183.0,61.514683153013905
Canada,Ontario,Waterloo,2020-05-30,-35.0,-19.0,-11.0,-14.0,-11.0,9.0,99.0,48.53168469860896
Canada,Ontario,Waterloo,2020-05-31,-31.0,-13.0,23.0,-25.0,-12.0,6.0,64.0,43.12210200927357
Canada,Ontario,Waterloo,2020-06-01,-30.0,-7.0,4.0,-38.0,-49.0,17.0,137.0,54.404945904173104
Canada,Ontario,Waterloo,2020-06-02,-32.0,-6.0,3.0,-35.0,-47.0,18.0,135.0,54.09582689335394
Canada,Ontario,Waterloo,2020-06-03,-31.0,-5.0,28.0,-23.0,-48.0,18.0,97.0,48.222565687789796
Canada,Ontario,Waterloo,2020-06-04,-32.0,-5.0,17.0,-34.0,-47.0,18.0,119.0,51.622874806800624
Canada,Ontario,Waterloo,2020-06-05,-35.0,-13.0,-14.0,-37.0,-46.0,18.0,163.0,58.42349304482226
Canada,Ontario,Waterloo,2020-06-06,-32.0,-15.0,23.0,-14.0,-12.0,7.0,57.0,42.040185471406495
Canada,Ontario,Waterloo,2020-06-07,-29.0,-13.0,48.0,-26.0,-12.0,4.0,36.0,38.794435857805254
Canada,Ontario,Waterloo,2020-06-08,-29.0,-8.0,6.0,-40.0,-48.0,16.0,135.0,54.09582689335394
